action,representation,direction,proofDir,hintType,hintCount,stepTime,elTime,PPType,numInteractionCurr,numInteractionTotal,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,numProblemsCompleted,isForced,numAttempts,hasCollaborator,PLMP,PLDS,PLSIMP,PLMT,PLADD,PLCONJ,PLHS,PLCD,PLDN,PLDEM,PLIMPL,PLCP,PLEQUIV,PLNULL,PLCOM,PLASSOC,PLDIST,PLABS,PLEXP,PLTAUT,PLDEL,PPLevel,numCorrectMPCurr,numCorrectDSCurr,numCorrectSIMPCurr,numCorrectMTCurr,numCorrectADDCurr,numCorrectCONJCurr,numCorrectHSCurr,numCorrectCDCurr,numCorrectDNCurr,numCorrectDEMCurr,numCorrectIMPLCurr,numCorrectCPCurr,numCorrectEQUIVCurr,numCorrectNULLCurr,numCorrectCOMCurr,numCorrectASSOCCurr,numCorrectDISTCurr,numCorrectABSCurr,numCorrectEXPCurr,numCorrectTAUTCurr,numCorrectDELCurr,numCorrectMPTotal,numCorrectDSTotal,numCorrectSIMPTotal,numCorrectMTTotal,numCorrectADDTotal,numCorrectCONJTotal,numCorrectHSTotal,numCorrectCDTotal,numCorrectDNTotal,numCorrectDEMTotal,numCorrectIMPLTotal,numCorrectCPTotal,numCorrectEQUIVTotal,numCorrectNULLTotal,numCorrectCOMTotal,numCorrectASSOCTotal,numCorrectDISTTotal,numCorrectABSTotal,numCorrectEXPTotal,numCorrectTAUTTotal,numCorrectDELTotal,numWrongMPCurr,numWrongDSCurr,numWrongSIMPCurr,numWrongMTCurr,numWrongADDCurr,numWrongCONJCurr,numWrongHSCurr,numWrongCDCurr,numWrongDNCurr,numWrongDEMCurr,numWrongIMPLCurr,numWrongCPCurr,numWrongEQUIVCurr,numWrongNULLCurr,numWrongCOMCurr,numWrongASSOCCurr,numWrongDISTCurr,numWrongABSCurr,numWrongEXPCurr,numWrongTAUTCurr,numWrongDELCurr,numWrongMPTotal,numWrongDSTotal,numWrongSIMPTotal,numWrongMTTotal,numWrongADDTotal,numWrongCONJTotal,numWrongHSTotal,numWrongCDTotal,numWrongDNTotal,numWrongDEMTotal,numWrongIMPLTotal,numWrongCPTotal,numWrongEQUIVTotal,numWrongNULLTotal,numWrongCOMTotal,numWrongASSOCTotal,numWrongDISTTotal,numWrongABSTotal,numWrongEXPTotal,numWrongTAUTTotal,numWrongDELTotal,numMPCurr,numDSCurr,numSIMPCurr,numMTCurr,numADDCurr,numCONJCurr,numHSCurr,numCDCurr,numDNCurr,numDEMCurr,numIMPLCurr,numCPCurr,numEQUIVCurr,numNULLCurr,numCOMCurr,numASSOCCurr,numDISTCurr,numABSCurr,numEXPCurr,numTAUTCurr,numDELCurr,numMPTotal,numDSTotal,numSIMPTotal,numMTTotal,numADDTotal,numCONJTotal,numHSTotal,numCDTotal,numDNTotal,numDEMTotal,numIMPLTotal,numCPTotal,numEQUIVTotal,numNULLTotal,numCOMTotal,numASSOCTotal,numDISTTotal,numABSTotal,numEXPTotal,numTAUTTotal,numDELTotal,elTimeTotal,hintRequestedTutor,hintRequestedCurr,hintRequestedTotal,hintForcedTutor,hintForcedTotal,hintForcedCurr,hintFollowCurr,hintFollowTutor,hintFollowTotal,hintRequestedFollowCurr,hintRequestedFollowTotal,hintRequestedFollowTutor,hintForcedFollowCurr,hintForcedFollowTotal,hintForcedFollowTutor,hintFollowRateCurr,hintFollowRateTotal,hintFollowRateTutor,hintForcedFollowRateCurr,hintForcedFollowRateTotal,hintForcedFollowRateTutor,hintRequestedFollowRateCurr,hintRequestedFollowRateTotal,hintRequestedFollowRateTutor,currLvl,numCorrectRuleAppCurr,numCorrectRuleAppTotal,numCorrectRuleAppTutor,numRuleAppTotal,numRuleAppTutor,numRuleAppCurr,numCorrectRuleAppRateCurr,numCorrectRuleAppRateTotal,numCorrectRuleAppRateTutor,elTimeTutor,stateChangedB4FollowHint,lvl1_timeCost,diffRulesApplied,diffNodesHighlighted,nodesDerived,numRestart,numDiffNodeInResult,hintCorrectness,scoreHintedRule,PLHintedRule,numCorrectHintedRuleCurr,numCorrectHintedRuleTotal,numWrongHintedRuleTotal,numWrongHintedRuleCurr,numHintedRuleCurr,numHintedRuleTotal,accuracyHintedRuleCurr,accuracyHintedRuleTotal,prevActionTime,prevAction,prevRuleAppCorrectness,prevRuleTime,prevStateChangeTime,hintFollow
7,0,0,0,2,1,16.108,362.775,0,27,27,9,5,4,0,3,0,6,0,0,0,9,5,4,0,3,0,6,0,0,0,9,1,1,0,0.118945582,0.201139373,0.917507214,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.775,9,2,2,11,0,0,2,19,2,2,2,9,0,0,10,1,1,0.95,NA,NA,0.909090909,1,1,1,1,2,2,152,4,169,4,0.5,0.5,0.899408284,362.775,1,83.854,1,2,1,0,1,1,21,0.118945582,0,0,0,0,0,0,NA,NA,16.108,3,1,16.108,16.108,1
3,0,0,0,2,1,12.431,467.56,0,32,32,12,5,6,0,3,0,6,0,0,0,12,5,6,0,3,0,6,0,0,0,9,0,1,0,0.297072353,0.201139373,0.917507214,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.56,9,2,2,12,1,1,3,20,3,2,2,9,1,1,11,1,1,0.952380952,1,1,0.916666667,1,1,1,1,4,4,154,6,171,6,0.666666667,0.666666667,0.900584795,467.56,1,3.669,1,0,1,0,1,1,87,0.917507214,2,2,1,1,3,3,0.666666667,0.666666667,12.431,1,NA,NA,20.931,1
1,0,0,0,2,1,67,67,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0.999966782,0.728255051,1,0.999999992,0.999763388,0.927933212,0.951380302,0.063966239,0.988847084,0.965296128,0.995214386,0.454018358,0.01,0.01,0.052450453,0.01,0.011522626,0.01,0.01,0.011522626,0.01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,9,0,0,13,1,1,1,21,1,0,0,9,1,1,12,1,1,0.954545455,1,1,0.923076923,NA,NA,1,6,0,0,154,0,171,0,NA,NA,0.900584795,67,1,18.232,1,2,1,0,1,1,158,0.999966782,0,0,0,0,0,0,NA,NA,66.082,-1,NA,NA,66.082,1
1,0,0,0,2,1,44.602,129.834,3,4,4,3,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,9,0,1,0,0.999989259,0.728255051,1,0.999999992,0.999763388,0.927933212,0.951380302,0.063966239,0.988847084,0.965296128,0.995214386,0.454018358,0.01,0.01,0.052450453,0.01,0.011522626,0.01,0.01,0.011522626,0.01,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.834,9,0,0,14,2,2,2,22,2,0,0,9,2,2,13,1,1,0.956521739,1,1,0.928571429,NA,NA,1,6,1,1,155,1,172,1,1,1,0.901162791,129.834,4,187.617,3,4,3,0,2,1,130,0.999763388,0,0,0,0,0,0,NA,NA,40.337,-1,NA,NA,44.602,1
1,0,0,0,2,1,35.072,230.23,3,7,7,4,0,2,0,1,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,9,0,1,0,0.999989259,0.728255051,1,0.999999992,0.999763388,0.927933212,0.951380302,0.063966239,0.988847084,0.965296128,0.996830966,0.454018358,0.01,0.01,0.052450453,0.01,0.011522626,0.01,0.01,0.011522626,0.01,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,230.23,9,0,0,15,3,3,3,23,3,0,0,9,3,3,14,1,1,0.958333333,1,1,0.933333333,NA,NA,1,6,2,2,156,2,173,2,1,1,0.901734104,230.23,3,87.221,2,3,3,0,1,1,130,0.999763388,0,0,0,0,0,0,NA,NA,35.072,5,1,35.072,35.072,1
1,0,0,0,2,1,21.638,264.422,3,10,10,5,0,3,0,2,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,9,0,1,0,0.999989259,0.728255051,1,0.999999992,0.999763388,0.927933212,0.951380302,0.063966239,0.996366042,0.965296128,0.996830966,0.454018358,0.01,0.01,0.052450453,0.01,0.011522626,0.01,0.01,0.011522626,0.01,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,264.422,9,0,0,16,4,4,3,23,3,0,0,9,3,3,14,0.75,0.75,0.92,0.75,0.75,0.875,NA,NA,1,6,3,3,157,3,174,3,1,1,0.902298851,264.422,NA,NA,NA,NA,NA,NA,NA,1,59,0.454018358,0,0,0,0,0,0,NA,NA,21.638,5,1,21.638,21.638,0
1,0,0,0,2,1,39.347,373.719,3,23,23,9,1,6,0,4,1,2,0,0,0,9,1,6,0,4,1,2,0,0,0,9,0,1,0,0.999989259,0.728255051,1,0.999999992,0.999694546,0.927933212,0.951380302,0.063966239,0.998822078,0.965296128,0.996830966,0.454018358,0.01,0.01,0.052450453,0.01,0.011522626,0.01,0.01,0.011522626,0.01,-1,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,373.719,9,0,0,17,5,5,4,24,4,0,0,9,4,4,15,0.8,0.8,0.923076923,0.8,0.8,0.882352941,NA,NA,1,6,5,5,159,5,176,5,1,1,0.903409091,373.719,1,8.623,1,1,1,0,1,1,3,0.011522626,0,0,0,0,0,0,NA,NA,33.857,-1,NA,NA,39.347,1
7,0,0,0,2,1,4.429,4.429,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0.999991344,0.999963526,0.99999991,0.128746564,0.087919355,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.011551155,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.098,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,NA,NA,NA,1,1,1,2,0,0,4,0,11,0,NA,NA,0.363636364,148.098,1,17.984,1,2,1,0,1,1,2,0.011340922,0,0,0,0,0,0,NA,NA,4.199,-1,NA,NA,4.199,1
7,0,0,0,2,1,2.278,24.691,7,9,10,2,0,1,0,0,0,6,0,0,0,2,0,1,0,0,0,6,0,0,1,0,1,2,0,0.999991344,0.999963526,0.99999991,0.128746564,0.087919355,0.01,0.043154774,0.01,0.01,0.01,0.01,0.01,0.011551155,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.36,2,2,2,0,0,0,2,2,2,2,2,2,0,0,0,1,1,1,NA,NA,NA,1,1,1,2,1,1,5,1,12,1,1,1,0.416666667,168.36,1,17.223,1,1,1,0,1,1,175,0.99999991,0,0,0,0,0,0,NA,NA,2.278,3,1,2.278,2.278,1
7,0,0,0,2,1,1.651,43.565,7,15,16,3,0,2,0,1,0,9,0,0,0,3,0,2,0,1,0,9,0,0,1,0,1,2,0,0.999991344,0.999963526,0.999999971,0.128746564,0.087919355,0.01,0.043154774,0.01,0.01,0.01,0.01,0.01,0.011551155,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.234,3,3,3,0,0,0,3,3,3,3,3,3,0,0,0,1,1,1,NA,NA,NA,1,1,1,2,2,2,6,2,13,2,1,1,0.461538462,187.234,1,29.326,2,2,1,0,1,1,167,0.999991344,0,0,0,0,0,0,NA,NA,1.651,5,1,1.651,1.651,1
3,0,0,0,2,1,13.262,90.027,7,27,28,8,1,5,0,1,0,12,0,0,0,8,1,5,0,1,0,12,0,0,1,0,0,2,0,0.999988819,0.999963526,0.999999971,0.128746564,0.087919355,0.01,0.043154774,0.01,0.01,0.01,0.01,0.01,0.011551155,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.696,3,3,3,1,1,1,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,8,4,15,4,1,1,0.533333333,233.696,1,8.353,1,0,1,0,1,1,1,0.01,1,1,0,0,1,1,1,1,13.262,1,NA,NA,17.136,1
3,0,0,0,2,1,27.466,27.466,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0.999453989,0.99995289,0.999999229,0.104100207,0.087919355,0.039311765,0.093440942,0.011340922,0.01,0.01,0.013762156,0.01,0.011551155,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.466,3,0,0,2,1,1,1,5,1,0,0,3,1,1,2,1,1,1,1,1,1,NA,NA,1,3,0,0,18,0,31,0,NA,NA,0.580645161,27.466,1,6.872,1,1,1,0,1,1,156,0.999999229,0,0,1,1,1,1,0,0,26.786,-1,NA,NA,26.786,1
4,0,0,0,2,1,12.589,88.626,2,16,16,5,0,5,2,2,0,2,0,0,0,5,0,5,2,2,0,2,0,0,0,2,0,1,0,0.999453989,0.999984767,0.999999751,0.162168977,0.087919355,0.039311765,0.093440942,0.011340922,0.01,0.01,0.013762156,0.01,0.011551155,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.626,3,0,0,4,3,3,1,5,1,0,0,3,1,1,2,0.333333333,0.333333333,0.714285714,0.333333333,0.333333333,0.5,NA,NA,1,3,3,3,21,4,35,4,0.75,0.75,0.6,88.626,NA,NA,NA,NA,NA,NA,NA,1,38,0.087919355,0,0,0,0,0,0,NA,NA,12.589,3,1,12.589,12.589,0
1,0,0,0,2,1,31.129,31.129,-1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0.292869672,0.999999919,0.99999987,0.491138389,0.7302198,0.732231978,0.936182615,0.011431774,0.318503851,0.744730699,0.723345334,0.461283247,0.011551155,0.01,0.01,0.011340922,0.01,0.01,0.011340922,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.129,3,0,0,5,1,1,1,6,1,0,0,3,1,1,3,1,1,0.75,1,1,0.6,NA,NA,1,6,0,0,46,0,66,0,NA,NA,0.696969697,31.129,1,1.406,1,1,1,0,1,1,92,0.723345334,0,0,0,0,0,0,NA,NA,30.046,-1,NA,NA,30.046,1
1,0,0,0,2,1,53.73,86.265,-1,3,3,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,1,0,0.292869672,0.999999919,0.99999987,0.491138389,0.7302198,0.732231978,0.936182615,0.011431774,0.318503851,0.744730699,0.889693542,0.461283247,0.011551155,0.01,0.01,0.011340922,0.01,0.01,0.011340922,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.265,3,0,0,6,2,2,2,7,2,0,0,3,2,2,4,1,1,0.777777778,1,1,0.666666667,NA,NA,1,6,1,1,47,1,67,1,1,1,0.701492537,86.265,1,1.577,1,1,1,0,1,1,61,0.461283247,0,0,0,0,0,0,NA,NA,53.73,3,1,53.73,53.73,1
1,0,0,0,2,1,37.393,125.235,-1,5,5,3,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,4,0,1,0,0.292869672,0.999999919,0.99999987,0.491138389,0.7302198,0.732231978,0.936182615,0.011431774,0.318503851,0.744730699,0.889693542,0.725180082,0.011551155,0.01,0.01,0.011340922,0.01,0.01,0.011340922,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,125.235,3,0,0,7,3,3,3,8,3,0,0,3,3,3,5,1,1,0.8,1,1,0.714285714,NA,NA,1,6,2,2,48,2,68,2,1,1,0.705882353,125.235,1,11.83,1,1,1,0,1,1,43,0.318503851,0,0,0,0,0,0,NA,NA,37.393,3,1,37.393,37.393,1
1,0,0,0,2,1,30.71,167.775,-1,8,8,4,0,3,0,1,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,4,0,1,0,0.292869672,0.999999919,0.99999987,0.491138389,0.7302198,0.732231978,0.936182615,0.011431774,0.590508949,0.744730699,0.889693542,0.725180082,0.011551155,0.01,0.01,0.011340922,0.01,0.01,0.011340922,0.01,0.01,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,167.775,3,0,0,8,4,4,4,9,4,0,0,3,4,4,6,1,1,0.818181818,1,1,0.75,NA,NA,1,6,3,3,49,3,69,3,1,1,0.710144928,167.775,1,3.212,1,1,1,0,1,1,70,0.725180082,1,1,0,0,1,1,1,1,30.71,5,1,30.71,30.71,1
1,0,0,0,2,1,17.415,188.402,-1,10,10,5,0,4,0,1,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,4,0,1,0,0.292869672,0.999999919,0.99999987,0.491138389,0.7302198,0.732231978,0.936182615,0.011431774,0.590508949,0.744730699,0.889693542,0.890593292,0.011551155,0.01,0.01,0.011340922,0.01,0.01,0.011340922,0.01,0.01,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,188.402,3,0,0,9,5,5,4,9,4,0,0,3,4,4,6,0.8,0.8,0.75,0.8,0.8,0.666666667,NA,NA,1,6,4,4,50,4,70,4,1,1,0.714285714,188.402,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.415,3,1,17.415,17.415,0
7,0,0,0,2,1,4.464,4.464,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,2,0,0.958385412,0.999994274,0.999999994,0.88871176,0.574610497,0.22281536,0.040356617,0.011431774,0.011522626,0.01155063,0.011851869,0.024655882,0.011551155,0.01,0.01,0.011340922,0.01,0.01,0.011340922,0.01,0.01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.446,4,1,1,9,0,0,1,10,1,1,1,4,0,0,6,1,1,0.769230769,NA,NA,0.666666667,1,1,1,4,0,0,52,0,74,0,NA,NA,0.702702703,9.446,1,17.568,1,1,1,0,1,1,189,0.999999994,0,0,0,0,0,0,NA,NA,4.123,-1,NA,NA,4.123,1
